InputID,Traveller_ID,Location,City,Province,Location_Type
49174,7004,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49175,6811,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49176,7005,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49177,6138,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49178,7006,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49179,5399,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49180,3327,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49181,7007,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49182,7008,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49183,7009,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49184,5363,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49185,6290,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49186,7010,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49187,7011,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49188,6190,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49189,3372,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49190,7012,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49191,7013,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49192,6903,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49193,7014,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49194,7015,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49195,7016,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49196,7017,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49197,7018,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49198,7019,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49199,6216,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49200,7020,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49201,6946,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49202,7021,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49203,7022,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49204,7023,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49205,7024,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49206,7025,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49207,5350,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49208,7026,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49209,7027,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49210,7028,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49211,7029,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49212,7030,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49213,6254,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49214,6254,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49215,6231,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49216,7031,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49217,7032,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49218,7033,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49219,7034,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49220,647,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49221,7035,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49222,7036,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49223,7037,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49224,7038,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49225,3946,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49226,7039,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49227,2516,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49228,7040,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49229,6212,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49230,7041,"World Buddhist Museum",Kandy," Kandy District, Central Province",Museums
49231,6969,"Bundala National Park",Weligatta," Southern Province","National Parks"
49232,7042,"Bundala National Park",Weligatta," Southern Province","National Parks"
49233,7043,"Bundala National Park",Weligatta," Southern Province","National Parks"
49234,7044,"Bundala National Park",Weligatta," Southern Province","National Parks"
49235,7045,"Bundala National Park",Weligatta," Southern Province","National Parks"
49236,7046,"Bundala National Park",Weligatta," Southern Province","National Parks"
49237,7047,"Bundala National Park",Weligatta," Southern Province","National Parks"
49238,7048,"Bundala National Park",Weligatta," Southern Province","National Parks"
49239,7049,"Bundala National Park",Weligatta," Southern Province","National Parks"
49240,7050,"Bundala National Park",Weligatta," Southern Province","National Parks"
49241,7051,"Bundala National Park",Weligatta," Southern Province","National Parks"
49242,7052,"Bundala National Park",Weligatta," Southern Province","National Parks"
49243,7053,"Bundala National Park",Weligatta," Southern Province","National Parks"
49244,7054,"Bundala National Park",Weligatta," Southern Province","National Parks"
49245,1976,"Bundala National Park",Weligatta," Southern Province","National Parks"
49246,3140,"Bundala National Park",Weligatta," Southern Province","National Parks"
49247,7055,"Bundala National Park",Weligatta," Southern Province","National Parks"
49248,7056,"Bundala National Park",Weligatta," Southern Province","National Parks"
49249,7057,"Bundala National Park",Weligatta," Southern Province","National Parks"
49250,7058,"Bundala National Park",Weligatta," Southern Province","National Parks"
49251,7059,"Bundala National Park",Weligatta," Southern Province","National Parks"
49252,7060,"Bundala National Park",Weligatta," Southern Province","National Parks"
49253,322,"Bundala National Park",Weligatta," Southern Province","National Parks"
49254,7061,"Bundala National Park",Weligatta," Southern Province","National Parks"
49255,1320,"Bundala National Park",Weligatta," Southern Province","National Parks"
49256,7062,"Bundala National Park",Weligatta," Southern Province","National Parks"
49257,7063,"Bundala National Park",Weligatta," Southern Province","National Parks"
49258,2442,"Bundala National Park",Weligatta," Southern Province","National Parks"
49259,7064,"Bundala National Park",Weligatta," Southern Province","National Parks"
49260,7065,"Bundala National Park",Weligatta," Southern Province","National Parks"
49261,2332,"Bundala National Park",Weligatta," Southern Province","National Parks"
49262,7066,"Bundala National Park",Weligatta," Southern Province","National Parks"
49263,7067,"Bundala National Park",Weligatta," Southern Province","National Parks"
49264,7068,"Bundala National Park",Weligatta," Southern Province","National Parks"
49265,7069,"Bundala National Park",Weligatta," Southern Province","National Parks"
49266,2173,"Bundala National Park",Weligatta," Southern Province","National Parks"
49267,7070,"Bundala National Park",Weligatta," Southern Province","National Parks"
49268,3765,"Bundala National Park",Weligatta," Southern Province","National Parks"
49269,7071,"Bundala National Park",Weligatta," Southern Province","National Parks"
49270,7072,"Bundala National Park",Weligatta," Southern Province","National Parks"
49271,3034,"Bundala National Park",Weligatta," Southern Province","National Parks"
49272,7073,"Bundala National Park",Weligatta," Southern Province","National Parks"
49273,7074,"Bundala National Park",Weligatta," Southern Province","National Parks"
49274,7075,"Bundala National Park",Weligatta," Southern Province","National Parks"
49275,7076,"Bundala National Park",Weligatta," Southern Province","National Parks"
49276,7077,"Bundala National Park",Weligatta," Southern Province","National Parks"
49277,7078,"Bundala National Park",Weligatta," Southern Province","National Parks"
49278,7079,"Bundala National Park",Weligatta," Southern Province","National Parks"
49279,7080,"Bundala National Park",Weligatta," Southern Province","National Parks"
49280,7081,"Bundala National Park",Weligatta," Southern Province","National Parks"
49281,7082,"Bundala National Park",Weligatta," Southern Province","National Parks"
49282,7083,"Bundala National Park",Weligatta," Southern Province","National Parks"
49283,7084,"Bundala National Park",Weligatta," Southern Province","National Parks"
49284,7085,"Bundala National Park",Weligatta," Southern Province","National Parks"
49285,6872,"Bundala National Park",Weligatta," Southern Province","National Parks"
49286,7086,"Bundala National Park",Weligatta," Southern Province","National Parks"
49287,4466,"Bundala National Park",Weligatta," Southern Province","National Parks"
49288,1189,"Bundala National Park",Weligatta," Southern Province","National Parks"
49289,7087,"Bundala National Park",Weligatta," Southern Province","National Parks"
49290,7088,"Bundala National Park",Weligatta," Southern Province","National Parks"
49291,7089,"Bundala National Park",Weligatta," Southern Province","National Parks"
49292,4000,"Bundala National Park",Weligatta," Southern Province","National Parks"
49293,7090,"Bundala National Park",Weligatta," Southern Province","National Parks"
49294,7091,"Bundala National Park",Weligatta," Southern Province","National Parks"
49295,7092,"Bundala National Park",Weligatta," Southern Province","National Parks"
49296,7093,"Bundala National Park",Weligatta," Southern Province","National Parks"
49297,62,"Bundala National Park",Weligatta," Southern Province","National Parks"
49298,7094,"Bundala National Park",Weligatta," Southern Province","National Parks"
49299,2120,"Bundala National Park",Weligatta," Southern Province","National Parks"
49300,7095,"Bundala National Park",Weligatta," Southern Province","National Parks"
49301,7096,"Bundala National Park",Weligatta," Southern Province","National Parks"
49302,7097,"Bundala National Park",Weligatta," Southern Province","National Parks"
49303,7098,"Bundala National Park",Weligatta," Southern Province","National Parks"
49304,7099,"Bundala National Park",Weligatta," Southern Province","National Parks"
49305,7100,"Bundala National Park",Weligatta," Southern Province","National Parks"
49306,4051,"Bundala National Park",Weligatta," Southern Province","National Parks"
49307,7101,"Bundala National Park",Weligatta," Southern Province","National Parks"
49308,3735,"Bundala National Park",Weligatta," Southern Province","National Parks"
49309,7102,"Bundala National Park",Weligatta," Southern Province","National Parks"
49310,7103,"Bundala National Park",Weligatta," Southern Province","National Parks"
49311,7104,"Bundala National Park",Weligatta," Southern Province","National Parks"
49312,2393,"Bundala National Park",Weligatta," Southern Province","National Parks"
49313,6080,"Bundala National Park",Weligatta," Southern Province","National Parks"
49314,7105,"Bundala National Park",Weligatta," Southern Province","National Parks"
49315,7106,"Bundala National Park",Weligatta," Southern Province","National Parks"
49316,3768,"Bundala National Park",Weligatta," Southern Province","National Parks"
49317,7107,"Bundala National Park",Weligatta," Southern Province","National Parks"
49318,7108,"Bundala National Park",Weligatta," Southern Province","National Parks"
49319,7109,"Bundala National Park",Weligatta," Southern Province","National Parks"
49320,7110,"Bundala National Park",Weligatta," Southern Province","National Parks"
49321,7111,"Bundala National Park",Weligatta," Southern Province","National Parks"
49322,7112,"Bundala National Park",Weligatta," Southern Province","National Parks"
49323,7113,"Bundala National Park",Weligatta," Southern Province","National Parks"
49324,7114,"Bundala National Park",Weligatta," Southern Province","National Parks"
49325,4898,"Bundala National Park",Weligatta," Southern Province","National Parks"
49326,5387,"Bundala National Park",Weligatta," Southern Province","National Parks"
49327,7115,"Bundala National Park",Weligatta," Southern Province","National Parks"
49328,7116,"Bundala National Park",Weligatta," Southern Province","National Parks"
49329,7117,"Bundala National Park",Weligatta," Southern Province","National Parks"
49330,7118,"Bundala National Park",Weligatta," Southern Province","National Parks"
49331,7119,"Bundala National Park",Weligatta," Southern Province","National Parks"
49332,7120,"Bundala National Park",Weligatta," Southern Province","National Parks"
49333,7121,"Bundala National Park",Weligatta," Southern Province","National Parks"
49334,7122,"Bundala National Park",Weligatta," Southern Province","National Parks"
49335,7123,"Bundala National Park",Weligatta," Southern Province","National Parks"
49336,7124,"Bundala National Park",Weligatta," Southern Province","National Parks"
49337,7125,"Bundala National Park",Weligatta," Southern Province","National Parks"
49338,7126,"Bundala National Park",Weligatta," Southern Province","National Parks"
49339,7127,"Bundala National Park",Weligatta," Southern Province","National Parks"
49340,7128,"Bundala National Park",Weligatta," Southern Province","National Parks"
49341,7129,"Bundala National Park",Weligatta," Southern Province","National Parks"
49342,7130,"Bundala National Park",Weligatta," Southern Province","National Parks"
49343,7131,"Bundala National Park",Weligatta," Southern Province","National Parks"
49344,7132,"Bundala National Park",Weligatta," Southern Province","National Parks"
49345,7133,"Bundala National Park",Weligatta," Southern Province","National Parks"
49346,7134,"Bundala National Park",Weligatta," Southern Province","National Parks"
49347,7135,"Bundala National Park",Weligatta," Southern Province","National Parks"
49348,5246,"Bundala National Park",Weligatta," Southern Province","National Parks"
49349,7136,"Bundala National Park",Weligatta," Southern Province","National Parks"
49350,7137,"Bundala National Park",Weligatta," Southern Province","National Parks"
49351,7138,"Bundala National Park",Weligatta," Southern Province","National Parks"
49352,7139,"Bundala National Park",Weligatta," Southern Province","National Parks"
49353,7140,"Bundala National Park",Weligatta," Southern Province","National Parks"
49354,7141,"Bundala National Park",Weligatta," Southern Province","National Parks"
49355,7142,"Bundala National Park",Weligatta," Southern Province","National Parks"
49356,7143,"Bundala National Park",Weligatta," Southern Province","National Parks"
49357,7144,"Bundala National Park",Weligatta," Southern Province","National Parks"
49358,5624,"Bundala National Park",Weligatta," Southern Province","National Parks"
49359,5251,"Bundala National Park",Weligatta," Southern Province","National Parks"
49360,7145,"Bundala National Park",Weligatta," Southern Province","National Parks"
49361,7146,"Bundala National Park",Weligatta," Southern Province","National Parks"
49362,7147,"Bundala National Park",Weligatta," Southern Province","National Parks"
49363,7148,"Bundala National Park",Weligatta," Southern Province","National Parks"
49364,3217,"Bundala National Park",Weligatta," Southern Province","National Parks"
49365,7149,"Bundala National Park",Weligatta," Southern Province","National Parks"
49366,7150,"Bundala National Park",Weligatta," Southern Province","National Parks"
49367,1649,"Bundala National Park",Weligatta," Southern Province","National Parks"
49368,7151,"Bundala National Park",Weligatta," Southern Province","National Parks"
49369,7152,"Bundala National Park",Weligatta," Southern Province","National Parks"
49370,7153,"Bundala National Park",Weligatta," Southern Province","National Parks"
49371,7154,"Bundala National Park",Weligatta," Southern Province","National Parks"
49372,7155,"Bundala National Park",Weligatta," Southern Province","National Parks"
49373,7156,"Bundala National Park",Weligatta," Southern Province","National Parks"
49374,7157,"Bundala National Park",Weligatta," Southern Province","National Parks"
49375,2432,"Bundala National Park",Weligatta," Southern Province","National Parks"
49376,7158,"Bundala National Park",Weligatta," Southern Province","National Parks"
49377,2433,"Bundala National Park",Weligatta," Southern Province","National Parks"
49378,2489,"Bundala National Park",Weligatta," Southern Province","National Parks"
49379,7159,"Bundala National Park",Weligatta," Southern Province","National Parks"
49380,7160,"Bundala National Park",Weligatta," Southern Province","National Parks"
49381,7161,"Bundala National Park",Weligatta," Southern Province","National Parks"
49382,7162,"Bundala National Park",Weligatta," Southern Province","National Parks"
49383,4189,"Bundala National Park",Weligatta," Southern Province","National Parks"
49384,7163,"Bundala National Park",Weligatta," Southern Province","National Parks"
49385,4152,"Bundala National Park",Weligatta," Southern Province","National Parks"
49386,7164,"Bundala National Park",Weligatta," Southern Province","National Parks"
49387,7165,"Bundala National Park",Weligatta," Southern Province","National Parks"
49388,7166,"Bundala National Park",Weligatta," Southern Province","National Parks"
49389,7167,"Bundala National Park",Weligatta," Southern Province","National Parks"
49390,7168,"Bundala National Park",Weligatta," Southern Province","National Parks"
49391,7169,"Bundala National Park",Weligatta," Southern Province","National Parks"
49392,7170,"Bundala National Park",Weligatta," Southern Province","National Parks"
49393,7171,"Bundala National Park",Weligatta," Southern Province","National Parks"
49394,7172,"Bundala National Park",Weligatta," Southern Province","National Parks"
49395,7173,"Bundala National Park",Weligatta," Southern Province","National Parks"
49396,5039,"Bundala National Park",Weligatta," Southern Province","National Parks"
49397,7174,"Bundala National Park",Weligatta," Southern Province","National Parks"
49398,7175,"Bundala National Park",Weligatta," Southern Province","National Parks"
49399,7176,"Bundala National Park",Weligatta," Southern Province","National Parks"
49400,3803,"Bundala National Park",Weligatta," Southern Province","National Parks"
49401,7177,"Bundala National Park",Weligatta," Southern Province","National Parks"
49402,7178,"Bundala National Park",Weligatta," Southern Province","National Parks"
49403,2629,"Bundala National Park",Weligatta," Southern Province","National Parks"
49404,7179,"Bundala National Park",Weligatta," Southern Province","National Parks"
49405,7180,"Bundala National Park",Weligatta," Southern Province","National Parks"
49406,7181,"Bundala National Park",Weligatta," Southern Province","National Parks"
49407,7182,"Bundala National Park",Weligatta," Southern Province","National Parks"
49408,7183,"Bundala National Park",Weligatta," Southern Province","National Parks"
49409,7184,"Bundala National Park",Weligatta," Southern Province","National Parks"
49410,1057,"Bundala National Park",Weligatta," Southern Province","National Parks"
49411,4240,"Bundala National Park",Weligatta," Southern Province","National Parks"
49412,7185,"Bundala National Park",Weligatta," Southern Province","National Parks"
49413,7186,"Bundala National Park",Weligatta," Southern Province","National Parks"
49414,7187,"Bundala National Park",Weligatta," Southern Province","National Parks"
49415,7188,"Bundala National Park",Weligatta," Southern Province","National Parks"
49416,7189,"Bundala National Park",Weligatta," Southern Province","National Parks"
49417,7190,"Bundala National Park",Weligatta," Southern Province","National Parks"
49418,7191,"Bundala National Park",Weligatta," Southern Province","National Parks"
49419,7192,"Bundala National Park",Weligatta," Southern Province","National Parks"
49420,4797,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49421,7193,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49422,7194,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49423,7195,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49424,645,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49425,7196,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49426,3140,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49427,5913,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49428,1155,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49429,7197,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49430,1239,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49431,7198,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49432,2182,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49433,7199,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49434,2720,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49435,7200,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49436,7201,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49437,2127,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49438,3961,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49439,5891,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49440,7202,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49441,7203,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49442,7204,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49443,7205,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49444,7206,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49445,7207,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49446,2132,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49447,2133,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49448,1512,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49449,4910,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49450,7208,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49451,3145,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49452,7209,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49453,5972,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49454,4971,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49455,7210,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49456,7211,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49457,7212,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49458,7213,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49459,7214,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49460,7215,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49461,7216,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49462,2032,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49463,7217,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49464,7218,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49465,4140,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49466,4159,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49467,7219,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49468,1527,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49469,2140,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49470,7220,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49471,3999,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49472,7221,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49473,3181,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49474,7222,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49475,3182,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49476,7223,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49477,2000,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49478,7224,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49479,7225,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49480,5004,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49481,7226,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49482,2056,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49483,1695,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49484,7227,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49485,7228,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49486,2058,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49487,5005,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49488,7229,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49489,3200,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49490,7230,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49491,2332,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49492,3164,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49493,7231,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49494,7232,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49495,7233,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49496,7234,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49497,7235,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49498,7236,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49499,7237,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49500,6502,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49501,5699,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49502,2214,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49503,2216,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49504,2015,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49505,4467,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49506,7238,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49507,2334,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49508,7239,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49509,3717,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49510,2538,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49511,7240,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49512,7241,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49513,3201,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49514,4852,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49515,7242,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49516,2338,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49517,2375,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49518,1211,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49519,7243,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49520,227,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49521,7244,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49522,1992,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49523,7245,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49524,7246,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49525,3148,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49526,1190,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49527,4916,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49528,4813,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49529,7247,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49530,2315,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49531,5987,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49532,7248,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49533,1257,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49534,3158,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49535,655,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49536,2029,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49537,4009,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49538,7249,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49539,7250,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49540,2004,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49541,7251,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49542,4981,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49543,2010,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49544,7252,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49545,4921,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49546,7253,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49547,7254,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49548,7255,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49549,2770,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49550,2771,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49551,7256,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49552,5705,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49553,1914,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49554,4990,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49555,4991,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49556,2017,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49557,7257,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49558,496,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49559,1637,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49560,2743,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49561,2740,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49562,5442,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
49563,4993,"Horton Plains National Park","Nuwara Eliya"," Central Province","National Parks"
